
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# T         : Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# Q         : Global radiation (in J/cm2) during the hourly division
  STN,YYYYMMDD,H,T,Q
  330,20181121,   14,   51,   43
  330,20181121,   15,   48,    9
  330,20181121,   16,   46,    4
  330,20181121,   17,   43,    0
  330,20181121,   18,   42,    0
  330,20181121,   19,   44,    0
  330,20181121,   20,   37,    0
  330,20181121,   21,   37,    0
  330,20181121,   22,   35,    0
  330,20181121,   23,   34,    0
  330,20181121,   24,   34,    0
  330,20181122,    1,   33,    0
  330,20181122,    2,   34,    0
  330,20181122,    3,   34,    0
  330,20181122,    4,   34,    0
  330,20181122,    5,   32,    0
  330,20181122,    6,   33,    0
  330,20181122,    7,   31,    0
  330,20181122,    8,   30,    1
  330,20181122,    9,   35,   11
  330,20181122,   10,   37,   19
  330,20181122,   11,   40,   28
  330,20181122,   12,   46,   42
  330,20181122,   13,   46,   23
  330,20181122,   14,   46,   14
  330,20181122,   15,   45,    7
  330,20181122,   16,   44,    1
  330,20181122,   17,   43,    0
  330,20181122,   18,   44,    0
  330,20181122,   19,   44,    0
  330,20181122,   20,   43,    0
  330,20181122,   21,   30,    0
  330,20181122,   22,   26,    0
  330,20181122,   23,   22,    0
  330,20181122,   24,   17,    0
  330,20181123,    1,   15,    0
  330,20181123,    2,   21,    0
  330,20181123,    3,   22,    0
  330,20181123,    4,   21,    0
  330,20181123,    5,   20,    0
  330,20181123,    6,   22,    0
  330,20181123,    7,   22,    0
  330,20181123,    8,   22,    4
  330,20181123,    9,   29,   19
  330,20181123,   10,   47,   24
  330,20181123,   11,   59,   41
  330,20181123,   12,   65,   45
  330,20181123,   13,   68,   41
  330,20181123,   14,   70,   24
  330,20181123,   15,   71,   21
  330,20181123,   16,   64,    4
  330,20181123,   17,   62,    0
  330,20181123,   18,   56,    0
  330,20181123,   19,   51,    0
  330,20181123,   20,   48,    0
  330,20181123,   21,   45,    0
  330,20181123,   22,   41,    0
  330,20181123,   23,   42,    0
  330,20181123,   24,   35,    0
  330,20181124,    1,   30,    0
  330,20181124,    2,   29,    0
  330,20181124,    3,   23,    0
  330,20181124,    4,   21,    0
  330,20181124,    5,   14,    0
  330,20181124,    6,   17,    0
  330,20181124,    7,   20,    0
  330,20181124,    8,   23,    1
  330,20181124,    9,   28,    7
  330,20181124,   10,   32,   19
  330,20181124,   11,   34,   27
  330,20181124,   12,   38,   30
  330,20181124,   13,   37,   25
  330,20181124,   14,   36,   17
  330,20181124,   15,   34,    7
  330,20181124,   16,   34,    1
  330,20181124,   17,   34,    0
  330,20181124,   18,   31,    0
  330,20181124,   19,   31,    0
  330,20181124,   20,   31,    0
  330,20181124,   21,   29,    0
  330,20181124,   22,   27,    0
  330,20181124,   23,   25,    0
  330,20181124,   24,   25,    0
  330,20181125,    1,   23,    0
  330,20181125,    2,   25,    0
  330,20181125,    3,   22,    0
  330,20181125,    4,   22,    0
  330,20181125,    5,   20,    0
  330,20181125,    6,   23,    0
  330,20181125,    7,   24,    0
  330,20181125,    8,   22,    1
  330,20181125,    9,   23,    5
  330,20181125,   10,   25,   13
  330,20181125,   11,   34,   21
  330,20181125,   12,   36,   24
  330,20181125,   13,   39,   23
  330,20181125,   14,   45,   29
  330,20181125,   15,   42,   11
  330,20181125,   16,   42,    2
  330,20181125,   17,   41,    0
  330,20181125,   18,   41,    0
  330,20181125,   19,   43,    0
  330,20181125,   20,   44,    0
  330,20181125,   21,   45,    0
  330,20181125,   22,   46,    0
  330,20181125,   23,   46,    0
  330,20181125,   24,   48,    0
  330,20181126,    1,   49,    0
  330,20181126,    2,   49,    0
  330,20181126,    3,   49,    0
  330,20181126,    4,   49,    0
  330,20181126,    5,   49,    0
  330,20181126,    6,   50,    0
  330,20181126,    7,   51,    0
  330,20181126,    8,   53,    1
  330,20181126,    9,   54,    6
  330,20181126,   10,   55,   11
  330,20181126,   11,   56,   20
  330,20181126,   12,   59,   23
  330,20181126,   13,   63,   28
  330,20181126,   14,   63,   19
  330,20181126,   15,   59,   15
  330,20181126,   16,   57,    2
  330,20181126,   17,   55,    0
  330,20181126,   18,   52,    0
  330,20181126,   19,   48,    0
  330,20181126,   20,   45,    0
  330,20181126,   21,   42,    0
  330,20181126,   22,   38,    0
  330,20181126,   23,   38,    0
  330,20181126,   24,   37,    0
  330,20181127,    1,   36,    0
  330,20181127,    2,   33,    0
  330,20181127,    3,   33,    0
  330,20181127,    4,   34,    0
  330,20181127,    5,   34,    0
  330,20181127,    6,   36,    0
  330,20181127,    7,   36,    0
  330,20181127,    8,   37,    1
  330,20181127,    9,   39,    7
  330,20181127,   10,   41,   15
  330,20181127,   11,   42,   16
  330,20181127,   12,   42,   16
  330,20181127,   13,   49,   19
  330,20181127,   14,   51,   19
  330,20181127,   15,   51,   14
  330,20181127,   16,   45,    3
  330,20181127,   17,   45,    0
  330,20181127,   18,   44,    0
  330,20181127,   19,   40,    0
  330,20181127,   20,   40,    0
  330,20181127,   21,   44,    0
  330,20181127,   22,   45,    0
  330,20181127,   23,   52,    0
  330,20181127,   24,   49,    0
  330,20181128,    1,   53,    0
  330,20181128,    2,   51,    0
  330,20181128,    3,   54,    0
  330,20181128,    4,   54,    0
  330,20181128,    5,   55,    0
  330,20181128,    6,   56,    0
  330,20181128,    7,   57,    0
  330,20181128,    8,   60,    0
  330,20181128,    9,   61,    4
  330,20181128,   10,   64,   12
  330,20181128,   11,   71,   27
  330,20181128,   12,   75,   22
  330,20181128,   13,   74,   14
  330,20181128,   14,   77,    6
  330,20181128,   15,   81,    5
  330,20181128,   16,   87,    1
  330,20181128,   17,   91,    0
  330,20181128,   18,   94,    0
  330,20181128,   19,   98,    0
  330,20181128,   20,   99,    0
  330,20181128,   21,  101,    0
  330,20181128,   22,  102,    0
  330,20181128,   23,  103,    0
  330,20181128,   24,  105,    0
  330,20181129,    1,  107,    0
  330,20181129,    2,  102,    0
  330,20181129,    3,  103,    0
  330,20181129,    4,  101,    0
  330,20181129,    5,  101,    0
  330,20181129,    6,   97,    0
  330,20181129,    7,   98,    0
  330,20181129,    8,  103,    0
  330,20181129,    9,  100,    4
  330,20181129,   10,   97,   12
  330,20181129,   11,   99,   14
  330,20181129,   12,   99,   16
  330,20181129,   13,  105,   28
  330,20181129,   14,  110,   26
  330,20181129,   15,  114,   12
  330,20181129,   16,  114,    1
  330,20181129,   17,  114,    0
  330,20181129,   18,  114,    0
  330,20181129,   19,  111,    0
  330,20181129,   20,  111,    0
  330,20181129,   21,  108,    0
  330,20181129,   22,  109,    0
  330,20181129,   23,  113,    0
  330,20181129,   24,  111,    0
  330,20181130,    1,  104,    0
  330,20181130,    2,  101,    0
  330,20181130,    3,   98,    0
  330,20181130,    4,   99,    0
  330,20181130,    5,   94,    0
  330,20181130,    6,   94,    0
  330,20181130,    7,   89,    0
  330,20181130,    8,   91,    1
  330,20181130,    9,   93,   19
  330,20181130,   10,   99,   39
  330,20181130,   11,  105,   82
  330,20181130,   12,  108,   86
  330,20181130,   13,  109,   59
  330,20181130,   14,  104,   58
  330,20181130,   15,   98,   26
  330,20181130,   16,   94,    3
  330,20181130,   17,   89,    0
  330,20181130,   18,   84,    0
  330,20181130,   19,   82,    0
  330,20181130,   20,   80,    0
  330,20181130,   21,   77,    0
  330,20181130,   22,   78,    0
  330,20181130,   23,   75,    0
  330,20181130,   24,   76,    0
  330,20181201,    1,   71,    0
  330,20181201,    2,   68,    0
  330,20181201,    3,   71,    0
  330,20181201,    4,   71,    0
  330,20181201,    5,   72,    0
  330,20181201,    6,   71,    0
  330,20181201,    7,   69,    0
  330,20181201,    8,   68,    2
  330,20181201,    9,   73,   19
  330,20181201,   10,   71,   26
  330,20181201,   11,   72,   31
  330,20181201,   12,   77,   32
  330,20181201,   13,   74,   21
  330,20181201,   14,   79,   23
  330,20181201,   15,   79,   10
  330,20181201,   16,   79,    1
  330,20181201,   17,   81,    0
  330,20181201,   18,   87,    0
  330,20181201,   19,   91,    0
  330,20181201,   20,   95,    0
  330,20181201,   21,   96,    0
  330,20181201,   22,   97,    0
  330,20181201,   23,  100,    0
  330,20181201,   24,  104,    0
  330,20181202,    1,  104,    0
  330,20181202,    2,  107,    0
  330,20181202,    3,  108,    0
  330,20181202,    4,  110,    0
  330,20181202,    5,  107,    0
  330,20181202,    6,  115,    0
  330,20181202,    7,  117,    0
  330,20181202,    8,  117,    1
  330,20181202,    9,  119,    8
  330,20181202,   10,  117,   19
  330,20181202,   11,  119,   22
  330,20181202,   12,  116,   24
  330,20181202,   13,  119,   34
  330,20181202,   14,  118,   14
  330,20181202,   15,  120,    8
  330,20181202,   16,  119,    2
  330,20181202,   17,  116,    0
  330,20181202,   18,  116,    0
  330,20181202,   19,  114,    0
  330,20181202,   20,  114,    0
  330,20181202,   21,  116,    0
  330,20181202,   22,  117,    0
  330,20181202,   23,  115,    0
  330,20181202,   24,  119,    0
  330,20181203,    1,  115,    0
  330,20181203,    2,  113,    0
  330,20181203,    3,  113,    0
  330,20181203,    4,  109,    0
  330,20181203,    5,  111,    0
  330,20181203,    6,  111,    0
  330,20181203,    7,  106,    0
  330,20181203,    8,  107,    3
  330,20181203,    9,  113,   19
  330,20181203,   10,  115,   40
  330,20181203,   11,  120,   34
  330,20181203,   12,  122,   39
  330,20181203,   13,  125,   45
  330,20181203,   14,  121,   28
  330,20181203,   15,  113,    6
  330,20181203,   16,  111,    2
  330,20181203,   17,  112,    0
  330,20181203,   18,  113,    0
  330,20181203,   19,  101,    0
  330,20181203,   20,   90,    0
  330,20181203,   21,   87,    0
  330,20181203,   22,   85,    0
  330,20181203,   23,   85,    0
  330,20181203,   24,   89,    0
  330,20181204,    1,   81,    0
  330,20181204,    2,   82,    0
  330,20181204,    3,   80,    0
  330,20181204,    4,   79,    0
  330,20181204,    5,   78,    0
  330,20181204,    6,   74,    0
  330,20181204,    7,   67,    0
  330,20181204,    8,   74,    1
  330,20181204,    9,   60,   16
  330,20181204,   10,   81,   24
  330,20181204,   11,   91,   63
  330,20181204,   12,   81,   77
  330,20181204,   13,   82,   27
  330,20181204,   14,   70,   18
  330,20181204,   15,   66,   18
  330,20181204,   16,   43,    1
  330,20181204,   17,   43,    0
  330,20181204,   18,   55,    0
  330,20181204,   19,   48,    0
  330,20181204,   20,   55,    0
  330,20181204,   21,   53,    0
  330,20181204,   22,   44,    0
  330,20181204,   23,   46,    0
  330,20181204,   24,   52,    0
  330,20181205,    1,   53,    0
  330,20181205,    2,   48,    0
  330,20181205,    3,   54,    0
  330,20181205,    4,   58,    0
  330,20181205,    5,   59,    0
  330,20181205,    6,   59,    0
  330,20181205,    7,   56,    0
  330,20181205,    8,   54,    1
  330,20181205,    9,   59,    6
  330,20181205,   10,   63,   14
  330,20181205,   11,   75,   22
  330,20181205,   12,   75,   17
  330,20181205,   13,   72,   11
  330,20181205,   14,   75,    7
  330,20181205,   15,   78,    4
  330,20181205,   16,   79,    1
  330,20181205,   17,   83,    0
  330,20181205,   18,   85,    0
  330,20181205,   19,   88,    0
  330,20181205,   20,   91,    0
  330,20181205,   21,   95,    0
  330,20181205,   22,   96,    0
  330,20181205,   23,   96,    0
  330,20181205,   24,   98,    0
  330,20181206,    1,  101,    0
  330,20181206,    2,  102,    0
  330,20181206,    3,  106,    0
  330,20181206,    4,  104,    0
  330,20181206,    5,  109,    0
  330,20181206,    6,  113,    0
  330,20181206,    7,  111,    0
  330,20181206,    8,  108,    0
  330,20181206,    9,  109,    3
  330,20181206,   10,  106,   11
  330,20181206,   11,  107,   24
  330,20181206,   12,  107,   15
  330,20181206,   13,  110,   12
  330,20181206,   14,  108,   11
  330,20181206,   15,  111,    6
  330,20181206,   16,  111,    1
  330,20181206,   17,  112,    0
  330,20181206,   18,  113,    0
  330,20181206,   19,  109,    0
  330,20181206,   20,  113,    0
  330,20181206,   21,  111,    0
  330,20181206,   22,  109,    0
  330,20181206,   23,  109,    0
  330,20181206,   24,  110,    0
  330,20181207,    1,  110,    0
  330,20181207,    2,  114,    0
  330,20181207,    3,  111,    0
  330,20181207,    4,  113,    0
  330,20181207,    5,  112,    0
  330,20181207,    6,  111,    0
  330,20181207,    7,  111,    0
  330,20181207,    8,  112,    0
  330,20181207,    9,  113,    5
  330,20181207,   10,  116,    8
  330,20181207,   11,  114,    7
  330,20181207,   12,  115,   21
  330,20181207,   13,  108,   10
  330,20181207,   14,  108,    5
  330,20181207,   15,   85,    3
  330,20181207,   16,   86,    0
  330,20181207,   17,   86,    0
  330,20181207,   18,   89,    0
  330,20181207,   19,   87,    0
  330,20181207,   20,   85,    0
  330,20181207,   21,   85,    0
  330,20181207,   22,   85,    0
  330,20181207,   23,   85,    0
  330,20181207,   24,   87,    0
  330,20181208,    1,   89,    0
  330,20181208,    2,   88,    0
  330,20181208,    3,   93,    0
  330,20181208,    4,   94,    0
  330,20181208,    5,   96,    0
  330,20181208,    6,   96,    0
  330,20181208,    7,   93,    0
  330,20181208,    8,   97,    0
  330,20181208,    9,  100,    8
  330,20181208,   10,  103,   21
  330,20181208,   11,  102,   32
  330,20181208,   12,  103,   38
  330,20181208,   13,  102,   47
  330,20181208,   14,  103,   42
  330,20181208,   15,  101,    9
  330,20181208,   16,  105,    1
  330,20181208,   17,   99,    0
  330,20181208,   18,  104,    0
  330,20181208,   19,   98,    0
  330,20181208,   20,  106,    0
  330,20181208,   21,  104,    0
  330,20181208,   22,  100,    0
  330,20181208,   23,   96,    0
  330,20181208,   24,   99,    0
  330,20181209,    1,   96,    0
  330,20181209,    2,   97,    0
  330,20181209,    3,   89,    0
  330,20181209,    4,   93,    0
  330,20181209,    5,   96,    0
  330,20181209,    6,   96,    0
  330,20181209,    7,   97,    0
  330,20181209,    8,   93,    1
  330,20181209,    9,   94,    7
  330,20181209,   10,   88,   15
  330,20181209,   11,   88,   32
  330,20181209,   12,   89,   54
  330,20181209,   13,   93,   58
  330,20181209,   14,   87,   62
  330,20181209,   15,   81,   13
  330,20181209,   16,   85,    2
  330,20181209,   17,   78,    0
  330,20181209,   18,   69,    0
  330,20181209,   19,   71,    0
  330,20181209,   20,   76,    0
  330,20181209,   21,   80,    0
  330,20181209,   22,   81,    0
  330,20181209,   23,   80,    0
  330,20181209,   24,   65,    0
  330,20181210,    1,   79,    0
  330,20181210,    2,   63,    0
  330,20181210,    3,   73,    0
  330,20181210,    4,   77,    0
  330,20181210,    5,   76,    0
  330,20181210,    6,   77,    0
  330,20181210,    7,   73,    0
  330,20181210,    8,   73,    1
  330,20181210,    9,   79,   17
  330,20181210,   10,   82,   45
  330,20181210,   11,   72,   51
  330,20181210,   12,   70,   33
  330,20181210,   13,   79,   44
  330,20181210,   14,   67,   27
  330,20181210,   15,   70,   19
  330,20181210,   16,   72,    2
  330,20181210,   17,   69,    0
  330,20181210,   18,   70,    0
  330,20181210,   19,   66,    0
  330,20181210,   20,   71,    0
  330,20181210,   21,   73,    0
  330,20181210,   22,   71,    0
  330,20181210,   23,   75,    0
  330,20181210,   24,   72,    0
  330,20181211,    1,   70,    0
  330,20181211,    2,   74,    0
  330,20181211,    3,   74,    0
  330,20181211,    4,   73,    0
  330,20181211,    5,   74,    0
  330,20181211,    6,   69,    0
  330,20181211,    7,   72,    0
  330,20181211,    8,   67,    1
  330,20181211,    9,   72,   14
  330,20181211,   10,   65,   29
  330,20181211,   11,   77,   47
  330,20181211,   12,   77,   75
  330,20181211,   13,   85,   59
  330,20181211,   14,   82,   63
  330,20181211,   15,   67,   15
  330,20181211,   16,   64,    2
  330,20181211,   17,   60,    0
  330,20181211,   18,   52,    0
  330,20181211,   19,   55,    0
  330,20181211,   20,   47,    0
  330,20181211,   21,   47,    0
  330,20181211,   22,   37,    0
  330,20181211,   23,   33,    0
  330,20181211,   24,   24,    0
  330,20181212,    1,   26,    0
  330,20181212,    2,   24,    0
  330,20181212,    3,   18,    0
  330,20181212,    4,   11,    0
  330,20181212,    5,    1,    0
  330,20181212,    6,    0,    0
  330,20181212,    7,    2,    0
  330,20181212,    8,    3,    1
  330,20181212,    9,   21,   22
  330,20181212,   10,   42,   52
